fault_id,affect_business,affect_info,business_break_time,create_time,is_delete,other_info,pop_fault_reason,pop_fault_reason_name,pop_fault_seg,pop_fault_seg_detail,pop_fault_time,pop_repair_charge_man,pop_repair_plane,pop_sys,pop_type,repair_status,repair_status_name,repair_type,reserved_field,seg_data,send_email_type,update_time,estimated_repair_completion_time,estimated_ship_departure_time,repair_progress,actual_ship_departure_time,affect_direction,arrival_service_area_time,business_recovery_reason,business_recovery_time,confirm_repair_plan_time,confirm_repair_ship_time,estimated_confirm_plan_time,estimated_maintenance_permit_time,latitude,longitude,obtain_repair_permit_time,pop_repair_boat,pop_repair_dyn_info,pop_repair_remark,repair_boat,repair_done_time,request_maintenance_permit_time,start_maintenance_operations_time,timestamp,exist_flag
540,是,"{""relayNum"":15,""affectNum"":39,""rate"":""281.73G""}",2024-12-30 17:00:00,2024-12-31 13:33:24,0,"{""faultDuration"":""22天21小时10分钟"",""sectionDir"":""Qingdao-Keoje  ;"",""opretionProcess"":""暂无""}",0,未知,S2,QDA-KEO (中国青岛-韩国巨济),2024-12-30 15:56:00,王冲,,TPE,参建海缆,4,已结束,故障,2024-12-31,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-01-26 09:19:25,,,维修测试过程中发现原距离青岛30公里的故障已由部分纤芯中断劣化为全部中断，故系统仍无法恢复正常，需要继续维修,,中韩,,,,,,,,,,,CU,,"维修测试过程中发现原距离青岛30公里的故障已由部分纤芯中断劣化为全部中断，故系统仍无法恢复正常，需要继续维修
S2-34 (TB-008073)",SEGERO,2025-01-22 13:06:00,,,2024-12-31 13:33:59,1
541,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2024-12-31 13:40:55,0,"{""faultDuration"":""98天6小时24分钟"",""sectionDir"":""暂无"",""opretionProcess"":""暂无""}",0,未知,-,Cherating-Rayong (马来西亚乞拉丁-泰国罗勇),2024-12-29 04:42:00,Terrence,,MCT,外租海缆,4,已结束,故障,2024-12-31,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-06-26 09:26:05,,,,,,,,,,,,,,,,Symphony,,,,2025-04-06 11:06:00,,,2024-12-31 13:41:01,1
542,是,"{""relayNum"":3,""affectNum"":5,""rate"":""27.0G""}",2025-01-09 14:47:00,2025-01-09 16:21:19,0,"{""faultDuration"":""62天8小时38分钟"",""sectionDir"":""Chongming-Tanshui ;"",""opretionProcess"":""暂无""}",0,未知,S4,CHM-TNS (中国上海崇明-中国台湾淡水),2025-01-09 14:47:00,王冲,,TPE,参建海缆,4,已结束,故障,2025-01-09,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-04-03 10:32:21,2025-02-25 00:00:00,2025-02-21 00:00:00,,,,,,2025-03-12 23:25:00,,,,,,,,CT,,TB-009250,CS Fu Tai,2025-03-12 23:25:00,,,2025-01-09 16:21:45,1
543,是,"{""relayNum"":0,""affectNum"":1,""rate"":""100.0G""}",2025-01-03 07:53:00,2025-01-09 16:37:24,0,"{""faultDuration"":""17天2小时43分钟"",""sectionDir"":""Nedonna-Tanshui ;Keoje -Tanshui ;Tanshui-Shinmaruyama  ;"",""opretionProcess"":""暂无""}",0,未知,S3S,,2025-01-03 07:53:00,王冲,,TPE,参建海缆,4,已结束,故障,2025-01-09,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-01-26 09:21:53,2025-01-19 00:00:00,2025-01-15 00:00:00,,,"中日,中美",,,,,,2025-01-07 14:32:00,,,,,CHT,,"TPE S3S-8
TB-009243",C.S.KOL,2025-01-20 10:36:00,,,2025-01-09 16:37:32,1
544,是,"{""relayNum"":22,""affectNum"":92,""rate"":""1089.636G""}",,2025-01-26 12:34:15,0,"{""faultDuration"":""42天14小时42分钟"",""sectionDir"":""East Coast-NanHui ;NanHui-Busan ;Tseung Kwan-Nanhui ;Nanhui-Shima ;"",""opretionProcess"":""暂无""}",0,未知,S4,NHI-BU3,2025-01-09 02:13:00,王冲,,APG,参建海缆,4,已结束,故障,2025-01-26,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-02-25 09:07:08,2025-02-20 00:00:00,2025-02-16 00:00:00,维修时间预计2月16日至2月20日,,"中韩,中日,中新",,,,,,,,,,,CU,,,CS Fu Tai,2025-02-20 16:55:00,,,2025-01-26 12:32:38,1
545,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2025-01-26 12:41:54,0,"{""faultDuration"":""128天13小时51分钟"",""sectionDir"":""Kuantan-Shima ;East Coast-Kuantan ;Kuantan-Tseung Kwan ;Kuantan-Songkhla ;Kuantan-Shinmaruyama ;Kuantan-Danang ;Kuantan-Chongming ;"",""opretionProcess"":""暂无""}",0,未知,S1.9,马来西亚关丹-BU8,2024-12-02 12:45:00,王冲,,APG,参建海缆,4,已结束,故障,2025-01-26,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-06-26 09:16:43,2025-03-18 00:00:00,2025-03-12 00:00:00,预计3月12日至3月18日维修,,中马,,,,,,,,,,,GT3L,,,ASEAN Restorer,2025-04-09 14:36:00,,,2025-01-26 12:42:00,1
546,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2025-01-26 12:47:22,0,"{""faultDuration"":""89天17小时15分钟"",""sectionDir"":""Kuantan-Shima ;East Coast-Kuantan ;Kuantan-Tseung Kwan ;Kuantan-Songkhla ;Kuantan-Shinmaruyama ;Kuantan-Danang ;Kuantan-Chongming ;"",""opretionProcess"":""暂无""}",0,未知,S1.9,马来西亚关丹-BU8,2025-01-09 21:21:00,王冲,,APG,参建海缆,4,已结束,故障,2025-01-26,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-06-26 09:17:59,2025-03-25 00:00:00,2025-03-19 00:00:00,计划3月19日至3月25日维修,,中马,,,,,,,,,,,GT3L,,,ASEAN Restorer,2025-04-09 14:36:00,,,2025-01-26 12:47:28,1
549,是,"{""relayNum"":15,""affectNum"":39,""rate"":""281.73G""}",,2025-01-26 13:01:22,0,"{""faultDuration"":""45天17小时37分钟"",""sectionDir"":""Qingdao-Keoje  ;"",""opretionProcess"":""暂无""}",0,未知,S2,中国青岛-韩国巨济,2025-01-22 07:15:00,王冲,,TPE,参建海缆,4,已结束,故障,2025-01-26,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-03-10 15:27:59,,,,,中韩,,,,,,,,,,,CU,,,,2025-03-09 00:52:00,,,2025-01-26 13:01:33,1
550,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2025-01-26 13:06:35,0,"{""faultDuration"":""71天19小时37分钟"",""sectionDir"":"" 埃及-泰国 ;埃及-吉布提 ;埃及-缅甸 ;埃及-马来西亚 via泰国 ;埃及-吉布提- ;埃及-缅甸 ;埃及-马来西亚 via 泰国 ;埃及-沙特 ;埃及-泰国 ;埃及-沙特 ;埃及-泰国 via 马来 ;埃及-卡塔尔 ;埃及-巴基斯坦 ;埃及-马来西亚 ;埃及-卡塔尔 ;埃及-巴基斯坦 ;埃及-卡塔尔 ;埃及-阿曼 ;埃及-阿联酋 ;埃及-沙特 ;埃及-马来西亚 ;埃及-也门 ;埃及-印度 ;埃及-泰国 via 马来 ;埃及-也门 ;埃及-印度 ;"",""opretionProcess"":""暂无""}",0,未知,S1S.21,埃及扎法拉纳-沙特BU,2024-12-29 19:18:00,王冲,,AAE-1,参建海缆,4,已结束,故障,2025-01-26,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-06-26 09:23:44,2025-03-25 00:00:00,2025-03-18 00:00:00,维修船排期3月18日至3月25日维修,,"中欧,新欧",,,,,,,,,,,Telecon Egypt,,,Niwa,2025-03-11 14:55:00,,,2025-01-26 13:06:41,1
551,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2025-01-27 10:20:28,0,"{""faultDuration"":""20天12小时45分钟"",""sectionDir"":""香港-台湾 ;"",""opretionProcess"":""暂无""}",0,未知,Seg.D,Tseung Kwan O-BU (中国香港将军澳-BU),2025-01-22 12:37:00,Terrence,,EAC,外租海缆,4,已结束,故障,2025-01-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-06-26 09:21:44,,,,,,,,,,,,,,,,Telstra,,业务均带保护，无业务影响,,2025-02-11 13:22:00,,,2025-01-27 10:20:35,1
552,是,"{""relayNum"":1,""affectNum"":12,""rate"":""726.01G""}",2025-02-03 08:53:00,2025-02-03 14:37:25,0,"{""faultDuration"":""78天17小时55分钟"",""sectionDir"":""East Coast-Shima ;East Coast-Kuantan ;East Coast-Busan ;East Coast-Busan ;East Coast-NanHui ;East Coast-Chongming ;East Coast-Tseung Kwan ;East Coast-Danang ;East Coast-Shinmaruyama ;East Coast-Songkhla ;East Coast-Toucheng ;"",""opretionProcess"":""暂无""}",0,未知,S9,SEA-BU8 (新加坡东岸-BU8),2025-02-03 08:53:00,王冲,,APG,参建海缆,4,已结束,故障,2025-02-03,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-04-27 15:50:11,2025-04-20 00:00:00,2025-04-17 00:00:00,,,中新,,,2025-04-23 02:48:00,,,,,,,,Starhub,,往新加坡方向所有业务中断,CABLE RETRIEVER,2025-04-23 02:48:00,,,,1
553,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2025-02-03 14:45:44,0,"{""faultDuration"":""71天4小时32分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S2A,Changi-Tseung Kwan O (新加坡樟宜-中国香港将军澳),2025-01-28 17:49:00,Terrence,,EAC,外租海缆,4,已结束,故障,2025-02-03,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-04-27 15:54:28,,,,,,,,,,,,,,,,Telstra,,,,2025-04-09 22:21:00,,,2025-02-03 14:45:51,1
554,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2025-03-05 01:46:00,2025-03-06 09:47:28,0,"{""faultDuration"":""21天23小时52分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S1,,2025-03-05 01:46:00,王冲,,PEACE,参建海缆,4,已结束,故障,2025-03-06,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-04-16 16:15:01,,,,,,,,2025-03-27 01:38:00,,,,,,,,,,,,2025-03-27 01:38:00,,,2025-03-06 09:47:41,1
561,是,"{""relayNum"":0,""affectNum"":83,""rate"":""1190.4519999999986G""}",2025-04-02 23:58:00,2025-04-03 10:29:16,0,"{""faultDuration"":""48天14小时47分钟"",""sectionDir"":""East Coast-NanHui ;NanHui-Busan ;Tseung Kwan-Nanhui ;Nanhui-Shima ;"",""opretionProcess"":""暂无""}",0,未知,S4,中国上海南汇-BU3,2025-04-02 23:58:00,王冲,,APG,参建海缆,4,已结束,故障,2025-04-03,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-05-21 15:21:00,2025-05-22 00:00:00,2025-05-18 00:00:00,原计划5月3日开始修理，因船只档期原因改为5月18日开始，预计5月22日修复,,"中韩,中日,中新",,,,,,,,,,,CU,,,,2025-05-21 14:45:00,,,2025-04-03 10:28:54,1
563,是,"{""relayNum"":1,""affectNum"":4,""rate"":""212.5G""}",,2025-04-08 17:33:29,0,"{""faultDuration"":""117天15小时39分钟"",""sectionDir"":""崇明-北茨城 ;釜山-北茨城 ;"",""opretionProcess"":""暂无""}",0,未知,S4C,日本北茨城-BU2,2025-04-08 06:18:00,郭志义,,APCN2,参建海缆,4,已结束,故障,2025-04-08,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-08-10 20:06:03,2025-08-04 00:00:00,2025-07-17 00:00:00,正进行维修工作,,中日,,,,,,,,,,,NTT,,,C.S.KOL,2025-08-03 21:57:00,,,2025-04-08 17:34:05,1
564,是,"{""relayNum"":12,""affectNum"":21,""rate"":""538.002G""}",2025-04-16 14:15:00,2025-04-16 14:51:13,0,"{""faultDuration"":""39天12小时45分钟"",""sectionDir"":""香港-泰国 ;香港-柬埔寨 ;香港-越南 ;香港-泰国 ;香港-柬埔寨 ;香港-泰国 ; 香港-越南 ;香港-泰国 ;香港-越南 ;"",""opretionProcess"":""暂无""}",0,未知,S1H.1,香港-泰国宋卡（AAE-1),2025-04-16 14:15:00,苏小波,,AAE-1,参建海缆,4,已结束,故障,2025-04-16,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-04-16 15:10:14,,,已完成修复,,"中泰,中越",,,,,,,,,,,CU,,演练,CS Fu Tai,2025-05-26 03:00:00,,,2025-05-26 03:00:00,1
565,是,"{""relayNum"":1,""affectNum"":1,""rate"":""100.0G""}",,2025-04-29 16:20:04,0,"{""faultDuration"":""16天9小时55分钟"",""sectionDir"":""淡水-汕头 ;"",""opretionProcess"":""暂无""}",0,未知,S7,,2025-04-29 15:05:00,郭志义,,APCN2,参建海缆,4,已结束,故障,2025-04-29,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-05-27 08:56:42,2025-05-18 00:00:00,2025-05-12 00:00:00,船只正进行维修,,,,,2025-05-16 01:00:00,,,,,,,,,,,CABLE RETRIEVER,2025-05-16 01:00:00,,,2025-05-15 00:00:00,1
566,是,"{""relayNum"":17,""affectNum"":70,""rate"":""592.49G""}",,2025-06-04 17:51:13,0,"{""faultDuration"":""171天14小时33分钟"",""sectionDir"":""香港-泰国 ;柬埔寨-泰国 ;越南-泰国 ;柬埔寨-泰国 ; 柬埔寨-泰国 ;香港-泰国 ;香港-泰国 ;越南-泰国 ;香港-泰国 ;"",""opretionProcess"":""暂无""}",0,未知,S1H.5,,2024-12-31 03:18:00,苏小波,,AAE-1,参建海缆,4,已结束,故障,2025-06-04,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-06-26 09:09:59,2025-06-22 00:00:00,2025-06-16 00:00:00,船只已提前抵达宋卡锚地，目前正在办理港口清关手续，预计将于6月14日凌晨完成。港口清关后，该船将驶往故障点进行维修工作,,中宋,,,,,,,,,,,NT,,,C.S.ASEAN Explorer,2025-06-20 17:51:00,,,2025-06-13 00:00:00,1
567,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2025-07-06 22:48:36,0,"{""faultDuration"":""318天3小时20分钟"",""sectionDir"":""淡水-汕头 ;"",""opretionProcess"":""暂无""}",0,未知,S7,中国汕头-中国台湾淡水,2025-03-28 20:50:00,郭志义,,APCN2,参建海缆,1,未开始,故障,2025-07-06,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",2,2025-09-19 18:35:43,,,由于政府许可问题，维修被推迟。,,,,,,,,,,,,,CT,,,,,,,2025-07-06 22:49:45,1
568,是,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2025-07-14 11:59:07,0,"{""faultDuration"":""36天12小时22分钟"",""sectionDir"":""暂无"",""opretionProcess"":""暂无""}",0,未知,S6,中国香港舂坎角-BU5,2025-07-06 16:23:00,郭志义,,ADC,参建海缆,4,已结束,故障,2025-07-14,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-09-02 10:11:23,2025-08-11 00:00:00,2025-08-04 00:00:00,已修复,,,,,,,,,,,,,,,,ASEAN Restorer,2025-08-12 04:45:00,,,2025-08-01 16:00:25,1
569,是,"{""relayNum"":2,""affectNum"":12,""rate"":""730.755G""}",,2025-08-07 14:26:55,0,"{""faultDuration"":""23天5小时57分钟"",""sectionDir"":""Nedonna-Keoje  ;Keoje -Tanshui ;Keoje-Shinmaruyama  ;"",""opretionProcess"":""暂无""}",0,未知,S3N,韩国巨济-BU2,2025-08-04 17:56:00,郭志义,,TPE,参建海缆,4,已结束,故障,2025-08-07,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-08-31 22:08:46,2025-08-29 00:00:00,2025-08-22 00:00:00,已修复,,"中日,中美,中韩",,,,,,,,,,,KT,,,C.S.KOL,2025-08-27 23:53:00,,,2025-08-10 20:07:17,1
570,是,"{""relayNum"":2,""affectNum"":73,""rate"":""1933.8400000000001G""}",,2025-08-16 22:21:22,0,"{""faultDuration"":""158天12小时45分钟"",""sectionDir"":""East Coast-Shima ;East Coast-Kuantan ;East Coast-Busan ;East Coast-Busan ;East Coast-NanHui ;East Coast-Chongming ;East Coast-Tseung Kwan ;East Coast-Danang ;East Coast-Shinmaruyama ;East Coast-Songkhla ;East Coast-Toucheng ;"",""opretionProcess"":""暂无""}",0,未知,S9,新加坡东岸-BU8,2025-06-07 20:15:00,郭志义,,APG,参建海缆,4,已结束,故障,2025-08-16,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2025-11-14 10:04:41,2025-11-11 00:00:00,2025-11-06 00:00:00,业务需待S1.9完成供电后恢复,,中新,,,,,,,,,,,Starhub,,,ASEAN CHALLENGER,2025-11-13 09:00:00,,,2025-11-14 10:04:41,1
571,是,"{""relayNum"":0,""affectNum"":3,""rate"":""5.0G""}",,2025-08-16 22:26:55,0,"{""faultDuration"":""72天9小时27分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,Seg DC,中国香港塘福-中国台湾头城,2025-07-06 14:09:00,杨嘉棋,,FNAL/RNAL,外租海缆,4,已结束,故障,2025-08-16,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2025-09-19 18:29:40,2025-09-05 00:00:00,2025-09-01 00:00:00,船只完成Seg.AB维修工作，正前往Seg.CD故障点,,,,,,,,,,,,,Flag,,往台湾方向业务在联通网内做保护，未受影响,PETER FABER,2025-09-16 23:36:00,,,2025-08-30 18:30:39,1
572,是,"{""relayNum"":1,""affectNum"":3,""rate"":""4.0G""}",,2025-08-16 22:29:18,0,"{""faultDuration"":""254天4小时39分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,Seg.E,中国香港塘福-韩国釜山,2025-01-04 21:43:00,杨嘉棋,,FNAL/RNAL,外租海缆,4,已结束,故障,2025-08-16,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2025-09-23 15:16:36,2025-09-17 00:00:00,2025-09-10 00:00:00,船只已到达故障点进行维修,,,,,,,,,,,,,Flag,,,ILE D AIX,2025-09-16 02:22:00,,,2025-08-30 18:31:36,1
573,是,"{""relayNum"":1,""affectNum"":2,""rate"":""9.0G""}",,2025-08-16 22:31:11,0,"{""faultDuration"":""86天23小时39分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S2A,中国香港舂坎角-BU,2025-07-10 21:47:00,杨嘉棋,,C2C,外租海缆,4,已结束,故障,2025-08-16,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2025-10-30 14:12:55,2025-10-04 00:00:00,2025-09-21 00:00:00,,,,,,,,,,,,,,Telstra,,往台湾方向业务在联通网内做保护，未受影响,,2025-10-05 21:26:00,,,,1
